,t,P,Q,VaR,VaI,VbR,VbI,VcR,VcI,der_id
3798,11.658333333333312,46416.18,-12.03,188.73,-11.3,-104.21,-167.28,-90.46,170.14,97_50_1
3799,11.666666666666645,46426.65,-11.79,188.73,-11.3,-104.21,-167.28,-90.46,170.14,97_50_1
3800,11.674999999999978,46436.49,-11.54,188.73,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3801,11.68333333333331,46445.7,-11.28,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3802,11.691666666666643,46454.28,-11.02,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3803,11.699999999999976,46462.25,-10.76,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3804,11.708333333333307,46469.6,-10.49,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3805,11.716666666666642,46476.35,-10.21,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3806,11.724999999999977,46482.48,-9.93,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3807,11.733333333333308,46488.02,-9.65,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3808,11.74166666666664,46492.96,-9.37,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3809,11.749999999999972,46497.32,-9.08,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3810,11.758333333333306,46501.09,-8.78,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3811,11.76666666666664,46504.29,-8.49,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3812,11.774999999999972,46506.91,-8.19,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3813,11.783333333333305,46508.98,-7.9,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3814,11.791666666666638,46510.49,-7.59,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3815,11.79999999999997,46511.46,-7.29,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3816,11.808333333333303,46511.88,-6.99,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3817,11.816666666666636,46511.77,-6.69,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3818,11.824999999999967,46511.14,-6.38,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3819,11.833333333333302,46509.99,-6.08,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3820,11.841666666666637,46508.34,-5.77,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3821,11.849999999999968,46506.19,-5.47,188.74,-11.3,-104.21,-167.29,-90.47,170.14,97_50_1
3822,11.8583333333333,46503.54,-5.16,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3823,11.866666666666632,46500.42,-4.86,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3824,11.874999999999966,46496.82,-4.56,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3825,11.8833333333333,46492.76,-4.25,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3826,11.891666666666632,46488.25,-3.95,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3827,11.899999999999965,46483.29,-3.65,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3828,11.908333333333298,46477.9,-3.36,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3829,11.91666666666663,46472.08,-3.06,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3830,11.924999999999963,46465.85,-2.76,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3831,11.933333333333296,46459.21,-2.47,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3832,11.94166666666663,46452.18,-2.18,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3833,11.949999999999962,46444.76,-1.89,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3834,11.958333333333297,46436.97,-1.61,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3835,11.966666666666628,46428.81,-1.32,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3836,11.97499999999996,46420.31,-1.04,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3837,11.983333333333292,46411.45,-0.77,188.74,-11.3,-104.21,-167.29,-90.46,170.14,97_50_1
3838,11.991666666666626,46402.27,-0.49,188.73,-11.3,-104.21,-167.28,-90.46,170.14,97_50_1
3839,11.99999999999996,46392.76,-0.22,188.73,-11.3,-104.21,-167.28,-90.46,170.14,97_50_1
3840,12.008333333333292,46382.95,0.05,188.73,-11.3,-104.22,-167.28,-90.46,170.14,97_50_1
3841,12.016666666666625,46372.83,0.37,188.73,-11.3,-104.22,-167.28,-90.46,170.14,97_50_1
3842,12.024999999999958,46362.42,0.57,188.73,-11.3,-104.22,-167.28,-90.46,170.14,97_50_1
3843,12.03333333333329,46351.73,0.83,188.73,-11.3,-104.22,-167.28,-90.46,170.14,97_50_1
3844,12.041666666666623,46340.78,1.08,188.73,-11.3,-104.22,-167.28,-90.46,170.14,97_50_1
3845,12.049999999999956,46329.57,1.33,188.73,-11.3,-104.22,-167.28,-90.45,170.14,97_50_1
3846,12.05833333333329,46318.11,1.57,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3847,12.066666666666622,46306.41,1.81,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3848,12.074999999999957,46294.49,2.05,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3849,12.083333333333288,46282.35,2.2,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3850,12.09166666666662,46270.02,2.5,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3851,12.099999999999952,46257.48,2.73,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3852,12.108333333333286,46244.77,2.94,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3853,12.11666666666662,46231.89,3.15,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3854,12.124999999999952,46218.84,3.36,188.73,-11.31,-104.22,-167.28,-90.45,170.14,97_50_1
3855,12.133333333333283,45676.54,-6.22,186.59,-11.21,-103.0,-165.31,-89.29,168.18,97_50_1
3856,12.141666666666618,45668.08,-11.81,186.57,-11.24,-103.01,-165.28,-89.25,168.18,97_50_1
3857,12.14999999999995,45663.45,-11.21,186.57,-11.24,-103.01,-165.28,-89.25,168.18,97_50_1
3858,12.158333333333283,45659.0,-10.63,186.57,-11.24,-103.01,-165.28,-89.25,168.18,97_50_1
3859,12.166666666666616,45654.63,-10.07,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3860,12.17499999999995,45650.34,-9.54,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3861,12.183333333333282,45646.13,-9.03,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3862,12.191666666666617,45642.0,-8.54,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3863,12.199999999999948,45637.95,-8.08,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3864,12.20833333333328,45633.99,-7.64,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3865,12.216666666666612,45630.12,-7.22,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3866,12.224999999999946,45626.33,-6.82,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3867,12.23333333333328,45622.64,-6.44,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3868,12.241666666666612,45619.03,-6.08,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3869,12.249999999999943,45615.51,-5.73,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3870,12.258333333333278,45612.09,-5.4,186.57,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3871,12.26666666666661,45608.75,-5.09,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3872,12.274999999999944,45605.51,-4.79,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3873,12.283333333333276,45602.37,-4.51,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3874,12.29166666666661,45599.31,-4.24,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3875,12.299999999999942,45596.36,-3.99,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3876,12.308333333333277,45593.5,-3.75,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3877,12.316666666666608,45590.73,-3.52,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3878,12.32499999999994,45588.06,-3.3,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3879,12.333333333333274,45585.49,-3.1,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3880,12.341666666666606,45583.01,-2.9,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3881,12.34999999999994,45580.64,-2.72,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3882,12.358333333333272,45578.35,-2.55,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3883,12.366666666666603,45576.17,-2.39,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3884,12.374999999999938,45574.08,-2.23,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3885,12.38333333333327,45572.09,-2.09,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3886,12.391666666666604,45570.2,-1.95,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3887,12.399999999999936,45568.4,-1.82,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3888,12.40833333333327,45566.7,-1.7,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3889,12.416666666666602,45565.09,-1.59,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3890,12.424999999999937,45563.58,-1.48,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3891,12.433333333333268,45562.17,-1.39,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3892,12.4416666666666,45560.84,-1.29,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3893,12.449999999999934,45559.62,-1.21,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3894,12.458333333333266,45558.48,-1.13,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3895,12.4666666666666,45557.44,-1.05,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3896,12.474999999999932,45556.49,-0.99,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3897,12.483333333333263,45555.63,-0.92,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3898,12.491666666666598,45554.87,-0.86,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3899,12.49999999999993,45554.19,-0.81,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3900,12.508333333333264,45553.6,-0.76,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3901,12.516666666666596,45553.1,-0.72,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3902,12.52499999999993,45552.68,-0.68,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3903,12.533333333333262,45552.35,-0.64,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3904,12.541666666666597,45552.1,-0.61,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3905,12.549999999999928,45551.94,-0.58,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3906,12.55833333333326,45551.86,-0.55,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3907,12.566666666666594,45551.86,-0.53,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3908,12.574999999999926,45551.94,-0.51,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3909,12.58333333333326,45552.1,-0.5,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3910,12.591666666666592,45552.34,-0.48,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3911,12.599999999999923,45552.65,-0.47,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3912,12.608333333333258,45553.04,-0.46,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3913,12.61666666666659,45553.5,-0.45,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3914,12.624999999999924,45554.03,-0.45,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3915,12.633333333333256,45554.63,-0.45,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3916,12.64166666666659,45555.31,-0.45,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3917,12.649999999999922,45556.05,-0.45,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3918,12.658333333333257,45556.85,-0.45,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3919,12.666666666666588,45557.72,-0.46,186.56,-11.25,-103.02,-165.27,-89.25,168.18,97_50_1
3920,12.67499999999992,45558.66,-0.46,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3921,12.683333333333254,45559.65,-0.47,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3922,12.691666666666586,45560.7,-0.48,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3923,12.69999999999992,45561.82,-0.49,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3924,12.708333333333252,45562.99,-0.5,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3925,12.716666666666583,45564.21,-0.51,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3926,12.724999999999918,45565.49,-0.52,186.56,-11.25,-103.02,-165.28,-89.25,168.18,97_50_1
3927,12.73333333333325,45566.82,-0.54,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3928,12.741666666666584,45568.2,-0.55,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3929,12.749999999999917,45569.63,-0.57,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3930,12.75833333333325,45571.11,-0.58,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3931,12.766666666666582,45572.63,-0.6,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3932,12.774999999999917,45574.2,-0.61,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3933,12.783333333333248,45575.81,-0.63,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3934,12.79166666666658,45577.45,-0.65,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3935,12.799999999999914,45579.14,-0.67,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3936,12.808333333333248,45580.87,-0.68,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3937,12.81666666666658,45582.63,-0.7,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3938,12.824999999999912,45584.42,-0.72,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3939,12.833333333333243,45586.25,-0.74,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3940,12.841666666666578,45588.1,-0.76,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3941,12.84999999999991,45589.99,-0.77,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3942,12.858333333333244,45591.9,-0.79,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3943,12.866666666666577,45593.84,-0.81,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3944,12.87499999999991,45595.8,-0.83,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3945,12.883333333333242,45597.79,-0.85,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3946,12.891666666666575,45599.79,-0.86,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3947,12.899999999999908,45601.82,-0.88,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3948,12.90833333333324,45603.86,-0.9,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3949,12.916666666666574,45605.92,-0.91,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3950,12.924999999999908,45608.0,-0.93,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3951,12.93333333333324,45610.08,-0.95,186.56,-11.24,-103.02,-165.28,-89.25,168.18,97_50_1
3952,12.941666666666572,46673.19,20.82,190.95,-11.4,-105.42,-169.19,-91.53,172.11,97_50_1
3953,12.949999999999903,46665.49,32.1,190.99,-11.35,-105.39,-169.25,-91.59,172.11,97_50_1
3954,12.958333333333238,46649.9,31.16,190.99,-11.35,-105.39,-169.25,-91.59,172.11,97_50_1
3955,12.96666666666657,46633.69,30.26,190.99,-11.35,-105.39,-169.25,-91.59,172.11,97_50_1
3956,12.974999999999904,46617.12,29.4,190.99,-11.35,-105.39,-169.24,-91.59,172.11,97_50_1
3957,12.983333333333237,46600.21,28.62,190.99,-11.35,-105.39,-169.24,-91.59,172.11,97_50_1
3958,12.99166666666657,46582.95,27.85,190.99,-11.35,-105.39,-169.24,-91.59,172.11,97_50_1
3959,12.999999999999902,46565.36,27.12,190.99,-11.35,-105.39,-169.24,-91.59,172.11,97_50_1
3960,13.008333333333235,46547.48,26.43,190.98,-11.35,-105.39,-169.24,-91.59,172.11,97_50_1
3961,13.016666666666568,46529.3,25.78,190.98,-11.35,-105.39,-169.24,-91.59,172.11,97_50_1
3962,13.0249999999999,46510.85,25.16,190.98,-11.36,-105.39,-169.24,-91.58,172.11,97_50_1
3963,13.033333333333234,46492.14,24.57,190.98,-11.36,-105.39,-169.24,-91.58,172.11,97_50_1
3964,13.041666666666568,46473.19,24.02,190.98,-11.36,-105.39,-169.24,-91.58,172.11,97_50_1
3965,13.0499999999999,46454.02,23.49,190.98,-11.36,-105.39,-169.24,-91.58,172.11,97_50_1
3966,13.058333333333232,46434.63,22.99,190.98,-11.36,-105.39,-169.24,-91.58,172.11,97_50_1
3967,13.066666666666563,46415.04,22.52,190.98,-11.36,-105.39,-169.23,-91.58,172.11,97_50_1
3968,13.074999999999898,46395.27,22.08,190.98,-11.36,-105.39,-169.23,-91.58,172.11,97_50_1
3969,13.083333333333233,46375.34,21.65,190.98,-11.36,-105.39,-169.23,-91.58,172.11,97_50_1
3970,13.091666666666564,46355.25,21.23,190.98,-11.36,-105.4,-169.23,-91.58,172.11,97_50_1
3971,13.099999999999897,46335.03,20.87,190.98,-11.36,-105.4,-169.23,-91.57,172.11,97_50_1
3972,13.10833333333323,46314.69,20.5,190.98,-11.37,-105.4,-169.23,-91.57,172.11,97_50_1
3973,13.116666666666562,46294.24,20.16,190.97,-11.37,-105.4,-169.23,-91.57,172.11,97_50_1
3974,13.124999999999895,46273.7,19.83,190.97,-11.37,-105.4,-169.23,-91.57,172.11,97_50_1
3975,13.133333333333228,46253.09,19.52,190.97,-11.37,-105.4,-169.23,-91.57,172.11,97_50_1
3976,13.14166666666656,46232.41,19.22,190.97,-11.37,-105.4,-169.23,-91.57,172.11,97_50_1
3977,13.149999999999894,46211.68,18.95,190.97,-11.37,-105.4,-169.22,-91.57,172.11,97_50_1
3978,13.158333333333228,46190.92,18.68,190.97,-11.37,-105.4,-169.22,-91.57,172.11,97_50_1
3979,13.16666666666656,46170.13,18.42,190.97,-11.37,-105.4,-169.22,-91.56,172.11,97_50_1
3980,13.174999999999892,46149.34,18.18,190.97,-11.37,-105.4,-169.22,-91.56,172.11,97_50_1
3981,13.183333333333223,46128.56,17.94,190.97,-11.38,-105.4,-169.22,-91.56,172.11,97_50_1
3982,13.191666666666558,46107.79,17.72,190.97,-11.38,-105.4,-169.22,-91.56,172.11,97_50_1
3983,13.199999999999893,46087.06,17.5,190.97,-11.38,-105.4,-169.22,-91.56,172.11,97_50_1
3984,13.208333333333224,46066.37,17.29,190.97,-11.38,-105.4,-169.22,-91.56,172.11,97_50_1
3985,13.216666666666557,46045.75,17.11,190.96,-11.38,-105.4,-169.22,-91.56,172.11,97_50_1
3986,13.22499999999989,46025.19,16.9,190.96,-11.38,-105.4,-169.22,-91.56,172.11,97_50_1
3987,13.233333333333222,46004.71,16.71,190.96,-11.38,-105.41,-169.21,-91.55,172.11,97_50_1
3988,13.241666666666555,45984.33,16.5,190.96,-11.38,-105.41,-169.21,-91.55,172.11,97_50_1
3989,13.249999999999888,45964.06,16.35,190.96,-11.38,-105.41,-169.21,-91.55,172.11,97_50_1
3990,13.25833333333322,45943.91,16.17,190.96,-11.39,-105.41,-169.21,-91.55,172.11,97_50_1
3991,13.266666666666554,45923.88,16.01,190.96,-11.39,-105.41,-169.21,-91.55,172.11,97_50_1
3992,13.274999999999888,45904.0,15.84,190.96,-11.39,-105.41,-169.21,-91.55,172.11,97_50_1
3993,13.28333333333322,45884.27,15.68,190.96,-11.39,-105.41,-169.21,-91.55,172.11,97_50_1
3994,13.291666666666552,45864.7,15.52,190.96,-11.39,-105.41,-169.21,-91.55,172.11,97_50_1
3995,13.299999999999883,45845.3,15.36,190.96,-11.39,-105.41,-169.21,-91.55,172.11,97_50_1
3996,13.308333333333218,45826.09,15.21,190.96,-11.39,-105.41,-169.21,-91.54,172.11,97_50_1
3997,13.316666666666553,45807.07,15.05,190.95,-11.39,-105.41,-169.2,-91.54,172.11,97_50_1
3998,13.324999999999884,45788.25,14.89,190.95,-11.39,-105.41,-169.2,-91.54,172.11,97_50_1
3999,13.333333333333217,45769.64,14.75,190.95,-11.39,-105.41,-169.2,-91.54,172.11,97_50_1
4000,13.34166666666655,45751.26,14.59,190.95,-11.4,-105.41,-169.2,-91.54,172.11,97_50_1
4001,13.349999999999882,45733.1,14.45,190.95,-11.4,-105.41,-169.2,-91.54,172.11,97_50_1
4002,13.358333333333215,45193.61,2.78,188.71,-11.34,-104.24,-167.25,-90.42,170.14,97_50_1
4003,13.366666666666548,45181.0,-2.81,188.69,-11.37,-104.25,-167.22,-90.39,170.14,97_50_1
4004,13.37499999999988,45172.49,-2.48,188.69,-11.37,-104.25,-167.22,-90.39,170.14,97_50_1
4005,13.383333333333214,45164.54,-2.18,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4006,13.391666666666548,45157.04,-1.89,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4007,13.39999999999988,45149.99,-1.63,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4008,13.408333333333212,45143.38,-1.39,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4009,13.416666666666544,45137.22,-1.17,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4010,13.424999999999878,45131.5,-0.98,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4011,13.433333333333213,45126.22,-0.8,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4012,13.441666666666544,45121.38,-0.65,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4013,13.449999999999877,45116.96,-0.51,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4014,13.45833333333321,45112.98,-0.39,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4015,13.466666666666542,45109.42,-0.28,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4016,13.474999999999875,45106.28,-0.19,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4017,13.483333333333208,45103.56,-0.12,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4018,13.49166666666654,45101.25,-0.05,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4019,13.499999999999874,45099.35,-0.01,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4020,13.508333333333209,45097.84,0.03,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4021,13.51666666666654,45096.74,0.05,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4022,13.524999999999872,45096.03,0.06,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4023,13.533333333333204,45095.7,0.06,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4024,13.541666666666538,45095.76,0.06,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4025,13.549999999999873,45096.18,0.04,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4026,13.558333333333204,45096.98,0.01,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4027,13.566666666666537,45098.14,-0.03,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4028,13.57499999999987,45099.65,-0.07,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4029,13.583333333333202,45101.52,-0.12,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4030,13.591666666666535,45103.73,-0.18,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4031,13.599999999999868,45106.27,-0.24,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4032,13.6083333333332,45109.14,-0.31,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4033,13.616666666666534,45112.34,-0.39,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4034,13.624999999999869,45115.85,-0.47,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4035,13.6333333333332,45119.67,-0.55,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4036,13.641666666666532,45123.79,-0.64,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4037,13.649999999999864,45128.2,-0.74,188.68,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4038,13.658333333333198,45132.9,-0.84,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4039,13.666666666666533,45137.88,-0.94,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4040,13.674999999999864,45143.13,-1.04,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4041,13.683333333333197,45148.65,-1.14,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4042,13.69166666666653,45154.41,-1.26,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4043,13.699999999999864,45160.43,-1.36,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4044,13.708333333333195,45166.69,-1.47,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4045,13.716666666666528,45173.18,-1.59,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4046,13.72499999999986,45179.89,-1.7,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4047,13.733333333333194,45186.83,-1.82,188.69,-11.37,-104.25,-167.22,-90.38,170.14,97_50_1
4048,13.741666666666529,45193.97,-1.91,188.69,-11.37,-104.25,-167.22,-90.39,170.14,97_50_1
4049,13.74999999999986,45201.31,-2.05,188.69,-11.37,-104.25,-167.22,-90.39,170.14,97_50_1
4050,13.758333333333193,45208.84,-2.16,188.69,-11.37,-104.25,-167.22,-90.39,170.14,97_50_1
4051,13.766666666666524,45216.62,-0.93,188.69,-11.37,-104.25,-167.23,-90.39,170.14,97_50_1
4052,13.774999999999858,45224.46,-2.39,188.69,-11.36,-104.25,-167.23,-90.39,170.14,97_50_1
